82,"AIS68005","M81402","TRUE",122.0000,1.0000,10.0000,16.0000,42.0000,4.0000,76.0000,0.0000,0.0000,0.0000,199.0000,255.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,12.0000,1.0000,1.0000,11.0000
83,"AIS69001","","TRUE",113.0000,2.0000,4.0000,10.0000,29.0000,2.0000,42.0000,0.0000,0.0000,0.0000,128.0000,135.0000,1.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,7.0000,1.0000,2.0000,4.0000
84,"AIS69002","","TRUE",122.0000,2.0000,5.0000,8.0000,26.0000,2.0000,46.0000,0.0000,0.0000,0.0000,142.0000,149.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,7.0000,1.0000,1.0000,5.0000
85,"AIS69004","","TRUE",119.0000,2.0000,5.0000,10.0000,27.0000,2.0000,52.0000,0.0000,0.0000,0.0000,136.0000,153.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,8.0000,1.0000,1.0000,5.0000
86,"AIS69005","","TRUE",108.0000,1.0000,9.0000,16.0000,46.0000,4.0000,98.0000,0.0000,0.0000,0.0000,251.0000,274.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,16.0000,1.0000,1.0000,9.0000
87,"AIS70001","","TRUE",49.0000,2.0000,3.0000,6.0000,18.0000,1.0000,15.0000,0.0000,0.0000,0.0000,53.0000,64.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2.0000,1.0000,1.0000,3.0000
88,"AIS70002","","TRUE",75.0000,1.0000,6.0000,15.0000,45.0000,4.0000,41.0000,0.0000,0.0000,0.0000,172.0000,214.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,7.0000,2.0000,2.0000,6.0000
89,"AIS70003","","TRUE",4.0000,7.0000,0.0000,1.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,2.0000,0.0000
90,"AIS71001","","TRUE",89.0000,2.0000,5.0000,6.0000,20.0000,2.0000,35.0000,0.0000,0.0000,0.0000,87.0000,91.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,6.0000,1.0000,1.0000,4.0000
91,"AIS71002","M81402","TRUE",161.0000,3.0000,5.0000,5.0000,22.0000,1.0000,43.0000,0.0000,0.0000,0.0000,123.0000,140.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,1.0000,2.0000,3.0000
92,"AIS71004","M81402","TRUE",187.0000,6.0000,3.0000,3.0000,12.0000,1.0000,24.0000,0.0000,0.0000,0.0000,54.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,2.0000,2.0000,2.0000
